,Date,AveragePrice,Total Sold Volume,type,year,region
15110,2017-01-08,1.5,177777.4,organic,2017,California
15111,2017-01-01,1.46,164137.04,organic,2017,California
15112,2017-12-31,1.71,11939.07,organic,2017,Charlotte
15113,2017-12-24,1.83,9064.06,organic,2017,Charlotte
15114,2017-12-17,1.86,9678.6,organic,2017,Charlotte
15115,2017-12-10,1.91,10004.14,organic,2017,Charlotte
15116,2017-12-03,1.9,9558.48,organic,2017,Charlotte
15117,2017-11-26,2.11,8485.97,organic,2017,Charlotte
15118,2017-11-19,2.13,7918.52,organic,2017,Charlotte
15119,2017-11-12,2.15,9048.5,organic,2017,Charlotte
15120,2017-11-05,2.22,9818.51,organic,2017,Charlotte
15121,2017-10-29,2.02,11245.23,organic,2017,Charlotte
15122,2017-10-22,2.08,11569.34,organic,2017,Charlotte
15123,2017-10-15,2.38,10195.59,organic,2017,Charlotte
15124,2017-10-08,2.67,9398.69,organic,2017,Charlotte
15125,2017-10-01,2.82,8276.33,organic,2017,Charlotte
15126,2017-09-24,2.55,10375.19,organic,2017,Charlotte
15127,2017-09-17,2.77,8821.08,organic,2017,Charlotte
15128,2017-09-10,2.8,10286.63,organic,2017,Charlotte
15129,2017-09-03,2.82,10311.34,organic,2017,Charlotte
15130,2017-08-27,2.83,9801.89,organic,2017,Charlotte
15131,2017-08-20,2.48,10482.69,organic,2017,Charlotte
15132,2017-08-13,2.35,10438.1,organic,2017,Charlotte
15133,2017-08-06,2.36,10271.22,organic,2017,Charlotte
15134,2017-07-30,2.07,8475.83,organic,2017,Charlotte
15135,2017-07-23,2.0,9135.63,organic,2017,Charlotte
15136,2017-07-16,1.99,9447.15,organic,2017,Charlotte
15137,2017-07-09,2.06,8788.78,organic,2017,Charlotte
15138,2017-07-02,2.09,8194.26,organic,2017,Charlotte
15139,2017-06-25,1.99,9404.14,organic,2017,Charlotte
15140,2017-06-18,2.03,8381.65,organic,2017,Charlotte
15141,2017-06-11,2.15,9586.49,organic,2017,Charlotte
15142,2017-06-04,2.47,7061.26,organic,2017,Charlotte
15143,2017-05-28,2.5,8254.68,organic,2017,Charlotte
15144,2017-05-21,2.48,7285.09,organic,2017,Charlotte
15145,2017-05-14,2.21,9005.08,organic,2017,Charlotte
15146,2017-05-07,2.31,8083.68,organic,2017,Charlotte
15147,2017-04-30,2.53,7230.2,organic,2017,Charlotte
15148,2017-04-23,2.58,7040.71,organic,2017,Charlotte
15149,2017-04-16,2.05,8797.77,organic,2017,Charlotte
15150,2017-04-09,2.02,8814.73,organic,2017,Charlotte
15151,2017-04-02,1.95,10320.1,organic,2017,Charlotte
15152,2017-03-26,2.01,8724.0,organic,2017,Charlotte
15153,2017-03-19,1.96,6033.09,organic,2017,Charlotte
15154,2017-03-12,1.86,7142.45,organic,2017,Charlotte
15155,2017-03-05,1.78,6959.35,organic,2017,Charlotte
15156,2017-02-26,1.7,8500.37,organic,2017,Charlotte
15157,2017-02-19,1.67,9418.55,organic,2017,Charlotte
15158,2017-02-12,1.63,9089.66,organic,2017,Charlotte
15159,2017-02-05,1.62,8473.46,organic,2017,Charlotte
15160,2017-01-29,1.5,10053.43,organic,2017,Charlotte
15161,2017-01-22,1.48,8443.85,organic,2017,Charlotte
15162,2017-01-15,1.5,10672.07,organic,2017,Charlotte
15163,2017-01-08,1.49,11737.62,organic,2017,Charlotte
15164,2017-01-01,1.7,7225.07,organic,2017,Charlotte
15165,2017-12-31,1.79,26040.03,organic,2017,Chicago
15166,2017-12-24,1.81,32444.19,organic,2017,Chicago
15167,2017-12-17,1.39,44435.16,organic,2017,Chicago
15168,2017-12-10,1.65,40734.03,organic,2017,Chicago
15169,2017-12-03,1.75,32233.21,organic,2017,Chicago
15170,2017-11-26,1.73,28513.37,organic,2017,Chicago
15171,2017-11-19,1.79,27898.67,organic,2017,Chicago
15172,2017-11-12,2.06,32924.34,organic,2017,Chicago
15173,2017-11-05,1.95,41108.47,organic,2017,Chicago
15174,2017-10-29,2.06,35333.89,organic,2017,Chicago
15175,2017-10-22,2.1,33775.92,organic,2017,Chicago
15176,2017-10-15,1.9,42271.67,organic,2017,Chicago
15177,2017-10-08,1.8,44054.7,organic,2017,Chicago
15178,2017-10-01,1.84,31903.97,organic,2017,Chicago
15179,2017-09-24,1.92,33346.53,organic,2017,Chicago
15180,2017-09-17,2.13,28047.95,organic,2017,Chicago
15181,2017-09-10,1.96,26481.45,organic,2017,Chicago
15182,2017-09-03,2.05,20131.27,organic,2017,Chicago
15183,2017-08-27,2.11,26530.32,organic,2017,Chicago
15184,2017-08-20,1.71,13896.65,organic,2017,Chicago
15185,2017-08-13,1.69,17452.06,organic,2017,Chicago
15186,2017-08-06,1.74,13741.86,organic,2017,Chicago
15187,2017-07-30,1.9,39043.11,organic,2017,Chicago
15188,2017-07-23,1.88,36591.27,organic,2017,Chicago
15189,2017-07-16,1.83,43700.57,organic,2017,Chicago
15190,2017-07-09,1.99,34529.39,organic,2017,Chicago
15191,2017-07-02,1.98,34696.48,organic,2017,Chicago
15192,2017-06-25,1.98,34223.93,organic,2017,Chicago
15193,2017-06-18,1.98,36015.84,organic,2017,Chicago
15194,2017-06-11,1.96,44859.81,organic,2017,Chicago
15195,2017-06-04,1.94,46993.63,organic,2017,Chicago
15196,2017-05-28,1.93,48877.42,organic,2017,Chicago
15197,2017-05-21,1.94,44591.86,organic,2017,Chicago
15198,2017-05-14,1.93,40490.25,organic,2017,Chicago
15199,2017-05-07,1.95,42798.67,organic,2017,Chicago
15200,2017-04-30,1.97,46274.23,organic,2017,Chicago
15201,2017-04-23,1.67,50574.88,organic,2017,Chicago
15202,2017-04-16,1.74,68194.97,organic,2017,Chicago
15203,2017-04-09,1.95,57024.53,organic,2017,Chicago
15204,2017-04-02,1.94,56046.88,organic,2017,Chicago
15205,2017-03-26,1.67,48330.46,organic,2017,Chicago
15206,2017-03-19,1.68,45989.07,organic,2017,Chicago
15207,2017-03-12,1.93,33185.31,organic,2017,Chicago
15208,2017-03-05,1.64,47884.05,organic,2017,Chicago
15209,2017-02-26,1.69,46602.16,organic,2017,Chicago
15210,2017-02-19,1.6,36645.7,organic,2017,Chicago
15211,2017-02-12,1.53,35870.49,organic,2017,Chicago
15212,2017-02-05,1.49,42439.11,organic,2017,Chicago
15213,2017-01-29,1.51,44735.4,organic,2017,Chicago
15214,2017-01-22,1.51,47561.03,organic,2017,Chicago
15215,2017-01-15,1.85,38542.5,organic,2017,Chicago
15216,2017-01-08,1.81,28099.34,organic,2017,Chicago
15217,2017-01-01,1.34,36915.87,organic,2017,Chicago
15218,2017-12-31,1.36,14495.2,organic,2017,CincinnatiDayton
15219,2017-12-24,1.73,13218.13,organic,2017,CincinnatiDayton
15220,2017-12-17,1.73,9465.99,organic,2017,CincinnatiDayton
15221,2017-12-10,1.69,8238.78,organic,2017,CincinnatiDayton
15222,2017-12-03,1.72,6856.14,organic,2017,CincinnatiDayton
15223,2017-11-26,1.69,8466.46,organic,2017,CincinnatiDayton
15224,2017-11-19,1.66,7514.34,organic,2017,CincinnatiDayton
15225,2017-11-12,1.67,12271.52,organic,2017,CincinnatiDayton
15226,2017-11-05,1.92,13199.3,organic,2017,CincinnatiDayton
15227,2017-10-29,1.87,12170.52,organic,2017,CincinnatiDayton
15228,2017-10-22,1.86,14482.57,organic,2017,CincinnatiDayton
15229,2017-10-15,1.81,10382.51,organic,2017,CincinnatiDayton
15230,2017-10-08,1.94,8459.92,organic,2017,CincinnatiDayton
15231,2017-10-01,2.01,12767.55,organic,2017,CincinnatiDayton
15232,2017-09-24,2.2,16058.2,organic,2017,CincinnatiDayton
15233,2017-09-17,2.14,11956.98,organic,2017,CincinnatiDayton
15234,2017-09-10,2.15,9883.59,organic,2017,CincinnatiDayton
15235,2017-09-03,2.17,13962.6,organic,2017,CincinnatiDayton
15236,2017-08-27,1.95,11994.71,organic,2017,CincinnatiDayton
15237,2017-08-20,1.92,8698.91,organic,2017,CincinnatiDayton
15238,2017-08-13,1.97,7797.08,organic,2017,CincinnatiDayton
15239,2017-08-06,2.06,10853.28,organic,2017,CincinnatiDayton
15240,2017-07-30,1.85,14874.38,organic,2017,CincinnatiDayton
15241,2017-07-23,1.82,26748.23,organic,2017,CincinnatiDayton
15242,2017-07-16,1.82,22784.26,organic,2017,CincinnatiDayton
15243,2017-07-09,1.29,21313.42,organic,2017,CincinnatiDayton
15244,2017-07-02,1.28,27470.57,organic,2017,CincinnatiDayton
15245,2017-06-25,1.46,18586.45,organic,2017,CincinnatiDayton
15246,2017-06-18,1.55,18169.69,organic,2017,CincinnatiDayton
15247,2017-06-11,0.77,42520.88,organic,2017,CincinnatiDayton
15248,2017-06-04,1.65,12883.22,organic,2017,CincinnatiDayton
15249,2017-05-28,1.78,12161.37,organic,2017,CincinnatiDayton
15250,2017-05-21,1.66,14138.36,organic,2017,CincinnatiDayton
15251,2017-05-14,1.41,22296.61,organic,2017,CincinnatiDayton
15252,2017-05-07,1.48,19989.19,organic,2017,CincinnatiDayton
15253,2017-04-30,1.66,13924.31,organic,2017,CincinnatiDayton
15254,2017-04-23,1.92,8616.1,organic,2017,CincinnatiDayton
15255,2017-04-16,0.98,19269.21,organic,2017,CincinnatiDayton
15256,2017-04-09,0.86,24184.04,organic,2017,CincinnatiDayton
15257,2017-04-02,0.83,25025.0,organic,2017,CincinnatiDayton
15258,2017-03-26,1.04,24050.02,organic,2017,CincinnatiDayton
15259,2017-03-19,1.68,9218.04,organic,2017,CincinnatiDayton
15260,2017-03-12,0.64,29680.14,organic,2017,CincinnatiDayton
15261,2017-03-05,0.44,64057.04,organic,2017,CincinnatiDayton
15262,2017-02-26,0.49,44024.03,organic,2017,CincinnatiDayton
15263,2017-02-19,0.51,41987.86,organic,2017,CincinnatiDayton
15264,2017-02-12,0.64,26706.48,organic,2017,CincinnatiDayton
15265,2017-02-05,0.57,25068.02,organic,2017,CincinnatiDayton
15266,2017-01-29,0.8,15828.0,organic,2017,CincinnatiDayton
15267,2017-01-22,1.58,7209.5,organic,2017,CincinnatiDayton
15268,2017-01-15,1.88,6349.77,organic,2017,CincinnatiDayton
15269,2017-01-08,1.07,12346.01,organic,2017,CincinnatiDayton
15270,2017-01-01,1.23,10798.25,organic,2017,CincinnatiDayton
15271,2017-12-31,1.14,15852.37,organic,2017,Columbus
15272,2017-12-24,1.54,7093.59,organic,2017,Columbus
15273,2017-12-17,1.56,6639.05,organic,2017,Columbus
15274,2017-12-10,1.52,6603.57,organic,2017,Columbus
15275,2017-12-03,1.54,6026.57,organic,2017,Columbus
15276,2017-11-26,1.54,7737.55,organic,2017,Columbus
15277,2017-11-19,1.47,7723.38,organic,2017,Columbus
15278,2017-11-12,1.53,8438.61,organic,2017,Columbus
15279,2017-11-05,1.67,7478.89,organic,2017,Columbus
15280,2017-10-29,1.73,9202.76,organic,2017,Columbus
15281,2017-10-22,1.68,12206.22,organic,2017,Columbus
15282,2017-10-15,1.78,10715.93,organic,2017,Columbus
15283,2017-10-08,1.89,9142.31,organic,2017,Columbus
15284,2017-10-01,1.91,9352.24,organic,2017,Columbus
15285,2017-09-24,2.22,10488.79,organic,2017,Columbus
15286,2017-09-17,2.03,7548.1,organic,2017,Columbus
15287,2017-09-10,2.13,7365.42,organic,2017,Columbus
15288,2017-09-03,2.1,9058.74,organic,2017,Columbus
15289,2017-08-27,1.87,7110.89,organic,2017,Columbus
15290,2017-08-20,1.8,7563.59,organic,2017,Columbus
15291,2017-08-13,1.73,7525.56,organic,2017,Columbus
15292,2017-08-06,1.72,7587.69,organic,2017,Columbus
15293,2017-07-30,1.61,9033.15,organic,2017,Columbus
15294,2017-07-23,1.73,12071.52,organic,2017,Columbus
15295,2017-07-16,1.69,10483.39,organic,2017,Columbus
15296,2017-07-09,1.38,9167.98,organic,2017,Columbus
15297,2017-07-02,1.46,8676.42,organic,2017,Columbus
15298,2017-06-25,1.28,6043.34,organic,2017,Columbus
15299,2017-06-18,1.14,8654.94,organic,2017,Columbus
15300,2017-06-11,0.83,21264.93,organic,2017,Columbus
15301,2017-06-04,1.44,10383.54,organic,2017,Columbus
15302,2017-05-28,1.51,12422.96,organic,2017,Columbus
15303,2017-05-21,1.44,9530.25,organic,2017,Columbus
15304,2017-05-14,1.64,8117.63,organic,2017,Columbus
15305,2017-05-07,1.61,9940.47,organic,2017,Columbus
15306,2017-04-30,1.7,10632.86,organic,2017,Columbus
15307,2017-04-23,1.63,7379.24,organic,2017,Columbus
15308,2017-04-16,1.03,14081.94,organic,2017,Columbus
15309,2017-04-09,0.97,13309.12,organic,2017,Columbus
15310,2017-04-02,1.39,9701.51,organic,2017,Columbus
15311,2017-03-26,0.72,22560.01,organic,2017,Columbus
15312,2017-03-19,1.5,7892.34,organic,2017,Columbus
15313,2017-03-12,0.83,17118.8,organic,2017,Columbus
15314,2017-03-05,0.52,32113.68,organic,2017,Columbus
15315,2017-02-26,0.66,19772.8,organic,2017,Columbus
15316,2017-02-19,0.74,17517.85,organic,2017,Columbus
15317,2017-02-12,1.0,10853.5,organic,2017,Columbus
15318,2017-02-05,0.98,10382.58,organic,2017,Columbus
15319,2017-01-29,1.49,6971.41,organic,2017,Columbus
15320,2017-01-22,0.94,11258.65,organic,2017,Columbus
15321,2017-01-15,1.73,5148.98,organic,2017,Columbus
15322,2017-01-08,1.56,4991.69,organic,2017,Columbus
15323,2017-01-01,1.58,5948.66,organic,2017,Columbus
15324,2017-12-31,1.48,21181.05,organic,2017,DallasFtWorth
15325,2017-12-24,1.44,24924.27,organic,2017,DallasFtWorth
15326,2017-12-17,1.41,20247.87,organic,2017,DallasFtWorth
15327,2017-12-10,1.53,16639.95,organic,2017,DallasFtWorth
15328,2017-12-03,1.66,18538.92,organic,2017,DallasFtWorth
15329,2017-11-26,1.65,15521.5,organic,2017,DallasFtWorth
15330,2017-11-19,1.63,21044.41,organic,2017,DallasFtWorth
15331,2017-11-12,1.7,20245.58,organic,2017,DallasFtWorth
15332,2017-11-05,1.64,18268.65,organic,2017,DallasFtWorth
15333,2017-10-29,1.67,20558.95,organic,2017,DallasFtWorth
15334,2017-10-22,1.69,19214.84,organic,2017,DallasFtWorth
15335,2017-10-15,1.71,21260.97,organic,2017,DallasFtWorth
15336,2017-10-08,1.73,19807.92,organic,2017,DallasFtWorth
15337,2017-10-01,1.7,21220.62,organic,2017,DallasFtWorth
15338,2017-09-24,1.68,21508.67,organic,2017,DallasFtWorth
15339,2017-09-17,1.79,20021.49,organic,2017,DallasFtWorth
15340,2017-09-10,1.81,24831.19,organic,2017,DallasFtWorth
15341,2017-09-03,1.81,23372.37,organic,2017,DallasFtWorth
15342,2017-08-27,1.9,20709.86,organic,2017,DallasFtWorth
15343,2017-08-20,1.8,21150.35,organic,2017,DallasFtWorth
15344,2017-08-13,1.68,18826.43,organic,2017,DallasFtWorth
15345,2017-08-06,1.63,21766.05,organic,2017,DallasFtWorth
15346,2017-07-30,1.62,20300.0,organic,2017,DallasFtWorth
15347,2017-07-23,1.57,21376.74,organic,2017,DallasFtWorth
15348,2017-07-16,1.49,24811.57,organic,2017,DallasFtWorth
15349,2017-07-09,1.06,39591.12,organic,2017,DallasFtWorth
15350,2017-07-02,1.02,32953.66,organic,2017,DallasFtWorth
15351,2017-06-25,1.33,24915.38,organic,2017,DallasFtWorth
15352,2017-06-18,1.44,26885.4,organic,2017,DallasFtWorth
15353,2017-06-11,1.35,28393.54,organic,2017,DallasFtWorth
15354,2017-06-04,1.08,42392.08,organic,2017,DallasFtWorth
15355,2017-05-28,1.13,42244.7,organic,2017,DallasFtWorth
15356,2017-05-21,1.46,28683.15,organic,2017,DallasFtWorth
15357,2017-05-14,1.45,28735.11,organic,2017,DallasFtWorth
15358,2017-05-07,1.35,26262.54,organic,2017,DallasFtWorth
15359,2017-04-30,1.28,27768.13,organic,2017,DallasFtWorth
15360,2017-04-23,1.34,21958.14,organic,2017,DallasFtWorth
15361,2017-04-16,1.12,33122.75,organic,2017,DallasFtWorth
15362,2017-04-09,1.24,26121.58,organic,2017,DallasFtWorth
15363,2017-04-02,1.41,23747.19,organic,2017,DallasFtWorth
15364,2017-03-26,1.14,29627.87,organic,2017,DallasFtWorth
15365,2017-03-19,1.1,26679.37,organic,2017,DallasFtWorth
15366,2017-03-12,1.11,25049.48,organic,2017,DallasFtWorth
15367,2017-03-05,1.04,26417.4,organic,2017,DallasFtWorth
15368,2017-02-26,1.05,28944.94,organic,2017,DallasFtWorth
15369,2017-02-19,1.17,20393.29,organic,2017,DallasFtWorth
15370,2017-02-12,1.35,16249.95,organic,2017,DallasFtWorth
15371,2017-02-05,1.3,17169.39,organic,2017,DallasFtWorth
15372,2017-01-29,1.16,23208.81,organic,2017,DallasFtWorth
15373,2017-01-22,1.03,29547.04,organic,2017,DallasFtWorth
15374,2017-01-15,1.04,19472.79,organic,2017,DallasFtWorth
15375,2017-01-08,1.02,24031.65,organic,2017,DallasFtWorth
15376,2017-01-01,1.06,15669.84,organic,2017,DallasFtWorth
15377,2017-12-31,1.48,17906.71,organic,2017,Denver
15378,2017-12-24,1.61,29466.81,organic,2017,Denver
15379,2017-12-17,1.46,34524.05,organic,2017,Denver
15380,2017-12-10,1.67,24471.73,organic,2017,Denver
15381,2017-12-03,1.79,23854.79,organic,2017,Denver
15382,2017-11-26,2.01,17421.87,organic,2017,Denver
15383,2017-11-19,2.01,17640.41,organic,2017,Denver
15384,2017-11-12,1.99,16859.85,organic,2017,Denver
15385,2017-11-05,2.05,15794.46,organic,2017,Denver
15386,2017-10-29,2.01,16981.94,organic,2017,Denver
15387,2017-10-22,1.64,27024.28,organic,2017,Denver
15388,2017-10-15,1.55,38937.28,organic,2017,Denver
15389,2017-10-08,1.97,22719.75,organic,2017,Denver
15390,2017-10-01,1.93,10632.88,organic,2017,Denver
15391,2017-09-24,1.69,6554.93,organic,2017,Denver
15392,2017-09-17,2.02,22029.46,organic,2017,Denver
15393,2017-09-10,2.06,23548.78,organic,2017,Denver
15394,2017-09-03,2.02,17939.8,organic,2017,Denver
15395,2017-08-27,2.16,20575.0,organic,2017,Denver
15396,2017-08-20,2.11,17338.59,organic,2017,Denver
15397,2017-08-13,2.08,22375.66,organic,2017,Denver
15398,2017-08-06,1.95,19766.0,organic,2017,Denver
15399,2017-07-30,1.83,21925.58,organic,2017,Denver
15400,2017-07-23,1.83,16147.91,organic,2017,Denver
15401,2017-07-16,1.83,7653.26,organic,2017,Denver
15402,2017-07-09,1.94,14908.74,organic,2017,Denver
15403,2017-07-02,1.44,25731.81,organic,2017,Denver
15404,2017-06-25,1.17,25446.92,organic,2017,Denver
15405,2017-06-18,1.25,28462.96,organic,2017,Denver
15406,2017-06-11,1.97,18916.24,organic,2017,Denver
15407,2017-06-04,1.97,15024.27,organic,2017,Denver
15408,2017-05-28,1.69,28877.5,organic,2017,Denver
15409,2017-05-21,1.38,35664.49,organic,2017,Denver
15410,2017-05-14,0.74,162499.64,organic,2017,Denver
15411,2017-05-07,0.9,145594.19,organic,2017,Denver
15412,2017-04-30,1.24,42857.03,organic,2017,Denver
15413,2017-04-23,0.9,62384.23,organic,2017,Denver
15414,2017-04-16,0.96,67666.31,organic,2017,Denver
15415,2017-04-09,0.89,65820.33,organic,2017,Denver
15416,2017-04-02,0.84,68627.92,organic,2017,Denver
15417,2017-03-26,0.85,67657.35,organic,2017,Denver
15418,2017-03-19,0.89,50646.59,organic,2017,Denver
15419,2017-03-12,0.98,52575.07,organic,2017,Denver
15420,2017-03-05,0.94,62976.43,organic,2017,Denver
15421,2017-02-26,0.78,64041.86,organic,2017,Denver
15422,2017-02-19,1.16,34290.67,organic,2017,Denver
15423,2017-02-12,1.44,24782.08,organic,2017,Denver
15424,2017-02-05,1.38,17713.66,organic,2017,Denver
15425,2017-01-29,1.49,18341.33,organic,2017,Denver
15426,2017-01-22,0.98,29282.55,organic,2017,Denver
15427,2017-01-15,0.73,50686.37,organic,2017,Denver
15428,2017-01-08,0.8,39403.42,organic,2017,Denver
15429,2017-01-01,0.91,21449.37,organic,2017,Denver
15430,2017-12-31,1.05,32775.71,organic,2017,Detroit
15431,2017-12-24,1.37,18289.06,organic,2017,Detroit
15432,2017-12-17,1.41,17065.4,organic,2017,Detroit
15433,2017-12-10,1.39,13710.63,organic,2017,Detroit
15434,2017-12-03,1.39,12104.37,organic,2017,Detroit
15435,2017-11-26,1.43,16341.09,organic,2017,Detroit
15436,2017-11-19,1.37,16074.67,organic,2017,Detroit
15437,2017-11-12,1.42,17851.73,organic,2017,Detroit
15438,2017-11-05,1.58,17353.24,organic,2017,Detroit
15439,2017-10-29,1.65,20995.71,organic,2017,Detroit
15440,2017-10-22,1.61,21512.97,organic,2017,Detroit
15441,2017-10-15,1.69,20776.71,organic,2017,Detroit
15442,2017-10-08,1.82,18553.99,organic,2017,Detroit
15443,2017-10-01,1.75,21753.6,organic,2017,Detroit
15444,2017-09-24,2.08,24482.08,organic,2017,Detroit
15445,2017-09-17,1.85,17461.53,organic,2017,Detroit
15446,2017-09-10,1.88,19288.09,organic,2017,Detroit
15447,2017-09-03,1.87,21749.1,organic,2017,Detroit
15448,2017-08-27,1.64,18415.34,organic,2017,Detroit
15449,2017-08-20,1.59,20129.12,organic,2017,Detroit
15450,2017-08-13,1.54,14499.51,organic,2017,Detroit
15451,2017-08-06,1.68,16059.55,organic,2017,Detroit
15452,2017-07-30,1.61,17991.86,organic,2017,Detroit
15453,2017-07-23,1.74,25193.5,organic,2017,Detroit
15454,2017-07-16,1.6,22729.11,organic,2017,Detroit
15455,2017-07-09,1.47,17724.08,organic,2017,Detroit
15456,2017-07-02,1.44,19735.7,organic,2017,Detroit
15457,2017-06-25,1.39,13598.83,organic,2017,Detroit
15458,2017-06-18,1.51,15236.21,organic,2017,Detroit
15459,2017-06-11,0.92,38355.38,organic,2017,Detroit
15460,2017-06-04,1.75,14124.57,organic,2017,Detroit
15461,2017-05-28,1.64,18393.5,organic,2017,Detroit
15462,2017-05-21,1.5,13731.02,organic,2017,Detroit
15463,2017-05-14,1.76,10857.83,organic,2017,Detroit
15464,2017-05-07,1.81,14463.73,organic,2017,Detroit
15465,2017-04-30,1.83,14530.73,organic,2017,Detroit
15466,2017-04-23,1.79,7897.74,organic,2017,Detroit
15467,2017-04-16,0.93,31258.52,organic,2017,Detroit
